condition,task_id,task_name,category,input_type,output_type,parse_transition,score_transition,path_transition,fp16_parse,candidate_parse,fp16_score,candidate_score,score_delta,fp16_path_score,candidate_path_score,path_delta,fp16_stop_reason,candidate_stop_reason,fp16_generated_tokens,candidate_generated_tokens
KIVI-4,051700,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,253,253
KIVI-4,051701,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,178,192
KIVI-4,051702,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,228,228
KIVI-4,051703,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,267,300
KIVI-4,051704,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,195,195
KIVI-4,051705,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,258,258
KIVI-4,051706,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,216,216
KIVI-4,051707,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,342,342
KIVI-4,051708,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,286,286
KIVI-4,051709,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,268,259
KIVI-4,051710,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,198,198
KIVI-4,051711,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,190,232
KIVI-4,051712,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,416,332
KIVI-4,051713,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,718,286
KIVI-4,051714,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,247,247
KIVI-4,051715,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,252,252
KIVI-4,051716,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,254,254
KIVI-4,051717,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,151,146
KIVI-4,051718,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,227,348
KIVI-4,051719,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,183,131
KIVI-4,051720,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,258,295
KIVI-4,051721,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,384,384
KIVI-4,051722,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,152,192
KIVI-4,051723,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,253,257
KIVI-4,051724,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,183,183
KIVI-4,051725,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,264,259
KIVI-4,051726,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,183,128
KIVI-4,051727,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,269,320
KIVI-4,051728,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,216,216
KIVI-4,051729,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,276,276
KIVI-4,051730,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,224,250
KIVI-4,051731,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,251,255
KIVI-4,051732,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,252,252
KIVI-4,051733,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,148,148
KIVI-4,051734,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,194,212
KIVI-4,051735,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,187,138
KIVI-4,051736,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,248,252
KIVI-4,051737,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,214,214
KIVI-4,051738,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,129,129
KIVI-4,051739,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,145,132
KIVI-4,051740,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,259,201
KIVI-4,051741,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,196,196
KIVI-4,051742,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,251,193
KIVI-4,051743,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,184,184
KIVI-4,051744,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,150,134
KIVI-4,051745,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,217,166
KIVI-4,051746,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,266,209
KIVI-4,051747,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,385,385
KIVI-4,051748,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,249,387
KIVI-4,051749,JSON to XML,T-conversion,JSON,XML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,151,114
KIVI-4,180500,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,361,361
KIVI-4,180501,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,625,625
KIVI-4,180502,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,441,441
KIVI-4,180503,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,292,292
KIVI-4,180504,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,424,442
KIVI-4,180505,YAML to JSON,T-conversion,YAML,JSON,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,408,408
KIVI-4,180506,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,474,474
KIVI-4,180507,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,405,409
KIVI-4,180508,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,454,454
KIVI-4,180509,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,0.96,0.96,0.0,0.95,0.95,0.0,end_code,end_code,351,355
KIVI-4,180510,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,399,399
KIVI-4,180511,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,338,365
KIVI-4,180512,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,425,425
KIVI-4,180513,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,355,342
KIVI-4,180514,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,455,455
KIVI-4,180515,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,455,455
KIVI-4,180516,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,480,480
KIVI-4,180517,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,398,436
KIVI-4,180518,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,464,464
KIVI-4,180519,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,525,485
KIVI-4,180520,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,431,431
KIVI-4,180521,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,449,449
KIVI-4,180522,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,546,544
KIVI-4,180523,YAML to JSON,T-conversion,YAML,JSON,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,497,459
KIVI-4,180524,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,385,385
KIVI-4,180525,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,385,385
KIVI-4,180526,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,417,416
KIVI-4,180527,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,537,537
KIVI-4,180528,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,0.84,0.84,0.0,0.8,0.8,0.0,end_code,end_code,368,344
KIVI-4,180529,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,512,512
KIVI-4,180530,YAML to JSON,T-conversion,YAML,JSON,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,564,564
KIVI-4,180531,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,478,478
KIVI-4,180532,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,423,422
KIVI-4,180533,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,350,350
KIVI-4,180534,YAML to JSON,T-conversion,YAML,JSON,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,436,434
KIVI-4,180535,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,413,413
KIVI-4,180536,YAML to JSON,T-conversion,YAML,JSON,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,539,539
KIVI-4,180537,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,501,501
KIVI-4,180538,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,502,503
KIVI-4,180539,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,396,396
KIVI-4,180540,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,574,574
KIVI-4,180541,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,501,485
KIVI-4,180542,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,387,387
KIVI-4,180543,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,433,434
KIVI-4,180544,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,367,367
KIVI-4,180545,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,441,440
KIVI-4,180546,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,491,491
KIVI-4,180547,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,476,476
KIVI-4,180548,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,500,500
KIVI-4,180549,YAML to JSON,T-conversion,YAML,JSON,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,324,324
KIVI-4,051800,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,229,226
KIVI-4,051801,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,231,231
KIVI-4,051802,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,193,193
KIVI-4,051803,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,389,433
KIVI-4,051804,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,230,230
KIVI-4,051805,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,264,240
KIVI-4,051806,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,274,274
KIVI-4,051807,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,214,214
KIVI-4,051808,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,386,403
KIVI-4,051809,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,192,192
KIVI-4,051810,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,244,244
KIVI-4,051811,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,303,238
KIVI-4,051812,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,227,228
KIVI-4,051813,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,228,228
KIVI-4,051814,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,433,433
KIVI-4,051815,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,293,293
KIVI-4,051816,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,201,201
KIVI-4,051817,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,242,242
KIVI-4,051818,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,288,288
KIVI-4,051819,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,311,226
KIVI-4,051820,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,214,214
KIVI-4,051821,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,327,327
KIVI-4,051822,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,266,266
KIVI-4,051823,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,306,296
KIVI-4,051824,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,293,329
KIVI-4,051825,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,215,191
KIVI-4,051826,JSON to YAML,T-conversion,JSON,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,257,279
KIVI-4,051827,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,430,467
KIVI-4,051828,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,227,227
KIVI-4,051829,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,235,235
KIVI-4,051830,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,245,245
KIVI-4,051831,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,276,276
KIVI-4,051832,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,263,263
KIVI-4,051833,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,311,247
KIVI-4,051834,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,425,425
KIVI-4,051835,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,316,316
KIVI-4,051836,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,346,346
KIVI-4,051837,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,252,252
KIVI-4,051838,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,214,214
KIVI-4,051839,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,207,207
KIVI-4,051840,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,242,242
KIVI-4,051841,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,223,223
KIVI-4,051842,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,227,227
KIVI-4,051843,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,263,263
KIVI-4,051844,JSON to YAML,T-conversion,JSON,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,394,402
KIVI-4,051845,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,253,253
KIVI-4,051846,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,292,292
KIVI-4,051847,JSON to YAML,T-conversion,JSON,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,417,347
KIVI-4,051848,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,254,254
KIVI-4,051849,JSON to YAML,T-conversion,JSON,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,260,260
KIVI-4,170200,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,257,257
KIVI-4,170201,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,207,207
KIVI-4,170202,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.89,0.89,0.0,0.8571428571428571,0.8571428571428571,0.0,end_code,end_code,339,339
KIVI-4,170203,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,247,247
KIVI-4,170204,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,224,224
KIVI-4,170205,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,259,259
KIVI-4,170206,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.89,0.89,0.0,0.8571428571428571,0.8571428571428571,0.0,end_code,end_code,294,294
KIVI-4,170207,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,202,202
KIVI-4,170208,XML to CSV,T-conversion,XML,CSV,both_pass,unchanged,unchanged,1,1,0.87,0.87,0.0,0.8333333333333334,0.8333333333333334,0.0,end_code,end_code,237,237
